timestamp	msgtype	repeat	mmsi	status	turn	speed	accuracy	lon	lat	course	heading	second	maneuver	raim	radio
2017-07-21Z13:52:35.816890	1	0	244316000	0	0	9.9	1	4.24948	51.91265	304.0	30.6	33	0	0	82720	
2017-07-21Z13:52:40.486539	1	0	244660375	15	-128	0.0	0	4.24878	51.91447	357.0	51.1	41	0	1	50105	
2017-07-21Z13:52:50.397023	1	0	244660375	15	-128	0.0	0	4.24878	51.91447	355.5	51.1	51	0	1	2234	
2017-07-21Z13:52:55.066030	1	0	244660374	15	-128	0.0	0	4.25144	51.91369	264.9	51.1	55	0	1	34829	
2017-07-21Z13:52:56.540590	1	0	244316000	0	0	10.0	1	4.2481	51.91323	304.0	30.5	55	0	0	49952	
2017-07-21Z13:53:01.704107	1	0	244660375	15	-128	0.0	0	4.24878	51.91447	354.8	51.1	2	0	1	50112	
2017-07-21Z13:53:04.817088	3	0	244660374	15	-128	0.0	0	4.25143	51.91369	264.8	51.1	5	0	1	12689	
2017-07-21Z13:53:10.469368	1	0	244660375	15	-128	0.0	0	4.24878	51.91447	354.4	51.1	11	0	1	50112	
2017-07-21Z13:53:15.711820	1	0	244660374	15	-128	0.0	0	4.25143	51.91369	264.3	51.1	16	0	1	83011	
2017-07-21Z13:53:21.198763	1	0	244660375	15	-128	0.4	0	4.24877	51.91447	320.0	51.1	21	0	1	50112	
2017-07-21Z13:53:26.031910	1	0	244660374	15	-128	0.0	0	4.25143	51.91369	264.6	51.1	26	0	1	115779	
2017-07-21Z13:53:40.531720	1	0	244660375	15	-128	3.3	0	4.24862	51.91433	214.6	51.1	41	0	1	34284	
2017-07-21Z13:53:44.955726	1	0	244660374	15	-128	0.0	0	4.25145	51.91369	263.6	51.1	45	0	1	115780	
2017-07-21Z13:53:49.953091	1	0	244660375	15	-128	4.5	0	4.24844	51.91418	218.6	51.1	50	0	1	100174	
2017-07-21Z13:53:55.032898	1	0	244660374	15	-128	0.0	0	4.25146	51.91369	264.0	51.1	55	0	1	23252	
2017-07-21Z13:54:04.862665	1	0	244660374	15	-128	0.0	0	4.25147	51.91368	263.9	51.1	5	0	1	83013	
2017-07-21Z13:54:10.514998	1	0	244660375	15	-128	6.4	0	4.24793	51.91377	217.2	51.1	11	0	1	33159	
2017-07-21Z13:54:15.675563	1	0	244316000	0	0	10.5	1	4.24307	51.9154	305.0	30.9	14	0	0	23256	
2017-07-21Z13:54:15.757444	1	0	244660374	15	-128	0.0	0	4.25148	51.91368	263.8	51.1	16	0	1	66123	
2017-07-21Z13:54:18.378501	3	0	235115088	5	-128	0.0	1	4.24841	51.91738	301.9	51.1	17	0	1	84842	
2017-07-21Z13:54:25.998405	1	0	244660374	15	-128	0.0	0	4.2515	51.91367	264.4	51.1	26	0	1	99276	
2017-07-21Z13:54:35.337799	1	0	244660374	15	-128	0.0	0	4.25151	51.91367	263.9	51.1	36	0	1	83008	
2017-07-21Z13:54:35.828922	1	0	244316000	0	127	10.5	1	4.24167	51.91603	305.0	31.3	36	0	0	49952	
2017-07-21Z13:54:43.694457	1	0	235080023	0	0	0.0	0	4.24826	51.91725	209.8	2.8	43	0	0	49639	
2017-07-21Z13:54:44.922217	1	0	244660374	15	-128	0.0	0	4.25152	51.91367	262.3	51.1	45	0	1	99986	
2017-07-21Z13:54:56.473492	1	0	244316000	0	0	10.5	1	4.24047	51.91667	309.0	31.5	55	0	0	23256	
2017-07-21Z13:55:15.723800	1	0	244660374	15	-128	0.0	0	4.25154	51.91366	263.6	51.1	16	0	1	50239	
2017-07-21Z13:55:31.615084	1	0	244660375	15	-128	5.8	0	4.24469	51.91177	239.2	51.1	32	0	1	33950	
2017-07-21Z13:55:35.383365	1	0	244660374	15	-128	0.0	0	4.25153	51.91366	264.7	51.1	36	0	1	66859	
2017-07-21Z13:55:35.874481	1	0	244316000	0	0	10.4	1	4.23828	51.91798	313.0	31.9	34	0	0	34109	
2017-07-21Z13:55:41.527702	3	0	245730000	5	-128	0.0	0	4.24759	51.91652	2.5	51.1	41	0	0	0	
2017-07-21Z13:55:43.739871	1	0	235080023	0	0	0.0	0	4.24828	51.91725	328.5	2.7	43	0	0	34405	
2017-07-21Z13:55:56.519915	1	0	244660374	15	-128	0.0	0	4.25152	51.91367	264.4	51.1	57	0	1	67653	
2017-07-21Z13:56:04.874661	1	0	244660374	15	-128	0.0	0	4.25151	51.91367	264.4	51.1	5	0	1	50246	
2017-07-21Z13:56:10.855432	1	0	244660375	15	-128	1.9	0	4.24381	51.91143	238.2	51.1	11	0	1	115680	
2017-07-21Z13:56:35.350108	1	0	244660374	15	-128	0.0	0	4.25145	51.91367	268.2	51.1	36	0	1	50246	
2017-07-21Z13:56:35.840925	1	0	244316000	0	0	10.3	1	4.23512	51.92013	319.0	32.4	36	0	0	23264	
2017-07-21Z13:56:49.931507	1	0	244660375	15	-128	0.6	0	4.24352	51.9113	237.2	51.1	50	0	1	67406	
2017-07-21Z13:56:53.371320	1	0	235080023	0	0	0.0	0	4.24828	51.91725	144.6	2.8	52	0	0	2191	
2017-07-21Z13:57:15.735821	1	0	244660374	15	-128	0.0	0	4.25144	51.91368	265.1	51.1	16	0	1	23268	
2017-07-21Z13:57:25.976839	1	0	244660374	15	-128	0.0	0	4.25145	51.91369	266.1	51.1	26	0	0	50249	
2017-07-21Z13:57:33.431854	1	0	235080023	0	0	0.0	0	4.24829	51.91725	249.6	2.8	32	0	0	49641	
2017-07-21Z13:57:56.531884	1	0	244660374	15	-128	0.0	0	4.25147	51.9137	265.9	51.1	57	0	1	34885	
2017-07-21Z13:58:15.702270	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	265.3	51.1	16	0	1	2262	
2017-07-21Z13:58:26.022350	1	0	244660374	15	-128	0.0	0	4.25147	51.91368	266.1	51.1	26	0	1	33740	
2017-07-21Z13:58:35.361815	1	0	244660374	15	-128	0.0	0	4.25148	51.91368	265.4	51.1	36	0	1	23272	
2017-07-21Z13:58:44.946221	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	265.2	51.1	45	0	1	34450	
2017-07-21Z13:58:56.498404	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	266.1	51.1	57	0	1	23272	
2017-07-21Z13:59:16.075134	1	0	244660374	15	-128	0.0	0	4.25149	51.91371	266.7	51.1	16	0	1	66135	
2017-07-21Z13:59:35.328307	1	0	244660374	15	-128	0.0	0	4.25149	51.91372	266.9	51.1	36	0	1	2264	
2017-07-21Z14:00:05.228847	1	0	244660374	15	-128	0.0	0	4.25149	51.91373	263.6	51.1	5	0	1	98498	
2017-07-21Z14:00:16.041613	1	0	244660374	15	-128	0.0	0	4.2515	51.91373	264.2	51.1	16	0	1	50245	
2017-07-21Z14:00:18.171532	3	0	235115088	5	-128	0.0	1	4.24843	51.91737	301.9	51.1	17	0	1	84426	
2017-07-21Z14:00:26.034434	1	0	244660374	15	-128	0.0	0	4.25151	51.9137	264.4	51.1	26	0	1	2266	
2017-07-21Z14:00:35.703149	1	0	244660374	15	-128	0.0	0	4.25152	51.91369	267.2	51.1	36	0	1	66873	
2017-07-21Z14:00:44.957875	1	0	244660374	15	-128	0.0	0	4.25152	51.91369	268.8	51.1	45	0	1	2315	
2017-07-21Z14:01:26.410981	1	0	244660374	15	-128	0.0	0	4.25155	51.91369	272.2	51.1	27	0	1	66524	
2017-07-21Z14:01:35.748507	3	0	244660374	15	-128	0.0	0	4.25159	51.91368	272.9	51.1	36	0	1	20705	
2017-07-21Z14:02:05.240920	1	0	244660374	15	-128	0.0	0	4.2516	51.91368	276.5	51.1	5	0	1	65730	
2017-07-21Z14:02:16.053655	1	0	244660374	15	-128	0.0	0	4.2516	51.91369	278.4	51.1	16	0	1	23560	
2017-07-21Z14:02:35.715207	1	0	244660374	15	-128	0.0	0	4.2516	51.91369	279.8	51.1	36	0	1	34105	
2017-07-21Z14:02:55.948573	3	0	244660374	15	-128	0.0	0	4.25158	51.91369	283.4	51.1	56	0	1	12369	
2017-07-21Z14:02:58.981081	1	0	304832000	0	0	10.3	0	4.25727	51.90978	301.7	30.2	57	0	0	50210	
2017-07-21Z14:03:18.230228	3	0	235115088	5	-128	0.0	1	4.2484	51.91738	301.9	51.1	17	0	1	84522	
2017-07-21Z14:03:26.422946	1	0	244660374	15	-128	0.0	0	4.25155	51.91368	284.9	51.1	27	0	1	33756	
2017-07-21Z14:03:29.454151	1	0	304832000	0	0	10.2	0	4.25524	51.91056	301.6	30.2	28	0	0	115742	
2017-07-21Z14:03:36.335402	3	0	244532000	5	-128	0.0	1	4.24693	51.91657	186.0	51.1	34	0	0	0	
2017-07-21Z14:03:49.851372	1	0	304832000	0	0	10.2	0	4.25397	51.91105	302.6	30.2	48	0	0	50205	
2017-07-21Z14:03:51.489476	1	0	244660375	15	-128	0.0	0	4.24347	51.91127	220.2	51.1	52	0	1	23564	
2017-07-21Z14:03:56.323423	3	0	244660374	15	-128	0.0	0	4.25153	51.91368	287.4	51.1	57	0	1	11041	
2017-07-21Z14:04:05.252864	1	0	244660374	15	-128	0.0	0	4.25152	51.91368	287.4	51.1	5	0	1	32962	
2017-07-21Z14:04:08.855953	1	0	304832000	0	0	10.2	0	4.25274	51.91152	302.4	30.2	7	0	0	23568	
2017-07-21Z14:04:09.922910	1	0	244660375	15	-128	2.8	0	4.24367	51.91128	85.7	51.1	10	0	1	82898	
2017-07-21Z14:04:12.790592	3	0	244353000	5	-13	0.1	0	4.23972	51.91317	302.0	29.9	12	0	0	84154	
2017-07-21Z14:04:14.754215	1	0	244660374	15	-128	0.0	0	4.2515	51.91369	287.5	51.1	15	0	1	115782	
2017-07-21Z14:04:29.499783	1	0	304832000	0	0	10.1	0	4.25138	51.91205	302.0	30.2	28	0	0	99406	
2017-07-21Z14:04:30.156341	1	0	244660375	15	-128	4.8	0	4.24425	51.91133	76.9	51.1	30	0	1	23568	
2017-07-21Z14:04:35.726892	1	0	244660374	15	-128	0.0	0	4.25149	51.91369	290.2	51.1	36	0	1	99641	
2017-07-21Z14:04:49.817869	1	0	304832000	0	0	10.1	0	4.25009	51.91255	301.9	30.2	48	0	0	34634	
2017-07-21Z14:04:51.455813	1	0	244660375	15	-128	6.1	0	4.24506	51.91152	65.2	51.1	52	0	1	2207	
2017-07-21Z14:04:56.289893	1	0	244660374	15	-128	0.0	0	4.2515	51.91368	291.7	51.1	57	0	1	50247	
2017-07-21Z14:05:00.875608	1	0	244660375	15	-128	6.5	0	4.24548	51.91166	59.0	51.1	1	0	1	98333	
2017-07-21Z14:05:09.968554	1	0	244660375	15	-128	6.9	0	4.24587	51.91181	55.8	51.1	10	0	1	65906	
2017-07-21Z14:05:26.434979	1	0	244660374	15	-128	0.0	0	4.25149	51.91368	294.1	51.1	27	0	1	2219	
2017-07-21Z14:05:29.466223	1	0	304832000	0	0	10.1	0	4.24753	51.91353	301.7	30.2	28	0	0	82970	
2017-07-21Z14:05:30.122752	1	0	244660375	15	-128	7.5	0	4.24671	51.91224	47.9	51.1	30	0	1	2281	
2017-07-21Z14:05:32.414541	1	0	235080023	0	0	0.0	0	4.24829	51.91728	359.0	2.8	31	0	0	33980	
2017-07-21Z14:05:41.017071	1	0	244660375	15	-128	7.6	0	4.24714	51.91252	42.3	51.1	41	0	1	67071	
2017-07-21Z14:05:46.669674	1	0	244660374	15	-128	0.0	0	4.25149	51.91369	294.5	51.1	47	0	1	34515	
2017-07-21Z14:05:50.275332	1	0	244660375	15	-128	7.5	0	4.24746	51.91276	36.6	51.1	51	0	1	115662	
2017-07-21Z14:05:56.335168	1	0	244660374	15	-128	0.0	0	4.25149	51.91369	295.8	51.1	57	0	1	34877	
2017-07-21Z14:06:05.264892	1	0	244660374	15	-128	0.0	0	4.25149	51.91369	296.4	51.1	5	0	1	2267	
2017-07-21Z14:06:09.934958	1	0	244660375	15	-128	7.4	0	4.24802	51.91334	25.7	51.1	10	0	1	50126	
2017-07-21Z14:06:14.687200	1	0	244660374	15	-128	0.0	0	4.25149	51.91369	298.8	51.1	15	0	1	83015	
2017-07-21Z14:06:17.308246	3	0	235115088	5	-128	0.0	1	4.2484	51.91737	301.9	51.1	16	0	1	84890	
2017-07-21Z14:06:29.432650	1	0	304832000	0	127	10.3	0	4.24358	51.91505	303.0	30.6	28	0	0	66638	
2017-07-21Z14:06:30.988045	1	0	244660375	15	-128	4.9	0	4.24837	51.91389	21.6	51.1	31	0	1	66695	
2017-07-21Z14:06:35.738953	3	0	244660374	15	-128	0.0	0	4.25148	51.9137	299.5	51.1	36	0	1	11537	
2017-07-21Z14:06:40.409735	1	0	244660375	15	-128	3.9	0	4.24849	51.91405	22.3	51.1	41	0	1	115660	
2017-07-21Z14:06:42.455736	1	0	205532390	0	-128	10.1	1	4.25732	51.90956	302.5	51.1	42	1	1	2194	
2017-07-21Z14:06:46.636016	3	0	244660374	15	-128	0.0	0	4.25148	51.9137	301.3	51.1	47	0	1	11121	
2017-07-21Z14:06:54.989299	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	300.8	51.1	55	0	1	115785	
2017-07-21Z14:07:00.887647	1	0	244660375	15	-128	2.3	0	4.24865	51.91432	21.0	51.1	1	0	1	65565	
2017-07-21Z14:07:09.980586	1	0	244660375	15	-128	1.7	0	4.2487	51.91439	21.8	51.1	10	0	1	33138	
2017-07-21Z14:07:21.367582	1	0	205532390	0	-128	10.1	1	4.25483	51.91056	303.2	51.1	21	1	1	2297	
2017-07-21Z14:07:25.627429	3	0	244660374	15	-128	0.0	0	4.25147	51.91369	313.5	51.1	26	0	1	24723	
2017-07-21Z14:07:30.954433	1	0	244660375	15	-128	0.6	0	4.24876	51.9145	27.0	51.1	31	0	1	50120	
2017-07-21Z14:07:35.705741	1	0	244660374	15	-128	0.0	0	4.25145	51.91368	315.1	51.1	36	0	1	66873	
2017-07-21Z14:07:40.129486	3	0	245730000	5	-128	0.0	0	4.24758	51.91652	350.4	51.1	39	0	0	0	
2017-07-21Z14:07:40.947253	1	0	205532390	0	-128	10.0	1	4.25363	51.91103	302.8	51.1	40	1	1	49664	
2017-07-21Z14:07:46.681252	3	0	244660374	15	-128	0.0	0	4.25148	51.91369	315.9	51.1	47	0	1	12545	
2017-07-21Z14:07:47.008745	1	0	249107000	0	20	1.6	0	4.22936	51.89718	239.0	33.6	47	0	0	34527	
2017-07-21Z14:07:51.761650	1	0	205532390	0	-128	10.0	1	4.25294	51.91131	302.9	51.1	51	1	1	49664	
2017-07-21Z14:08:00.854174	1	0	244660375	15	-128	0.1	0	4.24879	51.9145	56.8	51.1	1	0	1	50112	
2017-07-21Z14:08:02.164523	1	0	205532390	0	-128	10.0	1	4.25231	51.91156	303.2	51.1	2	1	1	115200	
2017-07-21Z14:08:05.195879	1	0	244660374	15	-128	0.0	0	4.25148	51.91368	313.0	51.1	5	0	1	98496	
2017-07-21Z14:08:05.851651	1	0	23303610	15	-128	0.0	1	4.25056	51.92083	17.7	51.1	5	0	1	23584	
2017-07-21Z14:08:09.947010	1	0	244660375	15	-128	0.0	0	4.24878	51.91449	53.1	51.1	10	0	1	23584	
2017-07-21Z14:08:12.570084	1	0	205532390	0	-128	10.0	1	4.25162	51.91184	302.9	51.1	12	1	1	33238	
2017-07-21Z14:08:21.169530	1	0	244660375	15	-128	0.0	0	4.24878	51.91448	51.7	51.1	21	0	1	33558	
2017-07-21Z14:08:31.000131	1	0	244660375	15	-128	0.1	0	4.24878	51.9145	48.9	51.1	31	0	1	33927	
2017-07-21Z14:08:32.146896	1	0	205532390	0	-128	10.0	1	4.25043	51.91232	302.9	51.1	32	1	1	82432	
2017-07-21Z14:08:35.750961	1	0	244660374	15	-128	0.0	0	4.25148	51.91369	313.3	51.1	36	0	1	50257	
2017-07-21Z14:08:40.913693	1	0	205532390	0	-128	9.9	1	4.24986	51.91254	302.6	51.1	40	1	1	34300	
2017-07-21Z14:08:46.648140	1	0	244660374	15	-128	0.0	0	4.25148	51.91369	311.9	51.1	47	0	1	50257	
2017-07-21Z14:08:50.333105	1	0	244660375	15	-128	0.0	0	4.24878	51.9145	47.7	51.1	51	0	1	67420	
2017-07-21Z14:08:51.807236	1	0	205532390	0	-128	10.0	1	4.24917	51.91282	302.5	51.1	51	1	1	34707	
2017-07-21Z14:08:54.922210	1	0	244660374	15	-128	0.0	0	4.25148	51.91369	312.6	51.1	55	0	1	83025	
2017-07-21Z14:09:00.820680	1	0	244660375	15	-128	0.0	0	4.24878	51.91451	47.5	51.1	1	0	1	32797	
2017-07-21Z14:09:05.162323	1	0	244660374	15	-128	0.0	0	4.25147	51.91369	311.0	51.1	5	0	1	83026	
2017-07-21Z14:09:12.615668	1	0	205532390	0	-128	10.0	1	4.24783	51.91334	302.0	51.1	12	1	1	23588	
2017-07-21Z14:09:14.744368	1	0	244660374	15	-128	0.0	0	4.25146	51.91369	308.9	51.1	15	0	1	33317	
2017-07-21Z14:09:22.609348	1	0	205532390	0	-128	10.1	1	4.24719	51.91359	302.5	51.1	22	1	1	49664	
2017-07-21Z14:09:25.560678	3	0	244660374	15	-128	0.0	0	4.25146	51.91369	307.8	51.1	26	0	1	12289	
2017-07-21Z14:09:30.966455	1	0	244660375	15	-128	0.0	0	4.2488	51.91451	42.1	51.1	31	0	1	23588	
2017-07-21Z14:09:32.113326	1	0	205532390	0	-128	10.2	1	4.24662	51.91382	302.3	51.1	32	1	1	66738	
2017-07-21Z14:09:34.077465	3	0	244532000	5	-128	0.0	1	4.24692	51.91665	186.0	51.1	33	0	0	0	
2017-07-21Z14:09:35.717429	1	0	244660374	15	-128	0.0	0	4.25146	51.91369	308.0	51.1	36	0	1	34105	
2017-07-21Z14:09:40.959003	3	0	205532390	0	-128	10.1	1	4.24604	51.91405	302.5	51.1	40	1	1	79123	
2017-07-21Z14:09:50.299527	1	0	244660375	15	-128	0.0	0	4.2488	51.91452	30.3	51.1	51	0	1	50098	
2017-07-21Z14:09:54.967752	1	0	244660374	15	-128	0.0	0	4.25147	51.91369	305.2	51.1	55	0	1	2289	
2017-07-21Z14:10:02.176547	3	0	205532390	0	-128	10.3	1	4.24469	51.91459	303.8	51.1	2	1	1	67809	
2017-07-21Z14:10:05.207939	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	303.2	51.1	5	0	1	65728	
2017-07-21Z14:10:12.582153	1	0	205532390	0	-128	10.4	1	4.24399	51.91489	305.1	51.1	12	1	1	2243	
2017-07-21Z14:10:14.711242	1	0	244660374	15	-128	0.0	0	4.25148	51.91372	302.3	51.1	15	0	1	23592	
2017-07-21Z14:10:21.102229	1	0	244660375	15	-128	0.0	0	4.2488	51.91452	28.4	51.1	21	0	1	2205	
2017-07-21Z14:10:25.606002	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	300.5	51.1	26	0	1	50261	
2017-07-21Z14:10:35.763091	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	300.7	51.1	36	0	1	23592	
2017-07-21Z14:10:40.925747	1	0	205532390	0	-128	10.6	1	4.24226	51.91573	309.2	51.1	40	1	1	2299	
2017-07-21Z14:10:46.085930	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	300.0	51.1	46	0	1	100029	
2017-07-21Z14:10:55.998454	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	296.2	51.1	56	0	1	67633	
2017-07-21Z14:11:02.142979	1	0	205532390	0	-128	10.7	1	4.24099	51.91642	312.2	51.1	2	1	1	65614	
2017-07-21Z14:11:05.174430	1	0	244660374	15	-128	0.0	0	4.25147	51.91371	295.6	51.1	5	0	1	50259	
2017-07-21Z14:11:10.663203	1	0	244660375	15	-128	0.0	0	4.2488	51.91449	22.3	51.1	11	0	1	98702	
2017-07-21Z14:11:25.572831	1	0	244660374	15	-128	0.0	0	4.25147	51.91372	293.7	51.1	26	0	1	33725	
2017-07-21Z14:11:30.403516	1	0	244660375	15	-128	0.0	0	4.2488	51.9145	23.6	51.1	31	0	1	82862	
2017-07-21Z14:11:46.052833	1	0	244660374	15	-128	0.0	0	4.25147	51.91372	292.4	51.1	46	0	1	83027	
2017-07-21Z14:11:50.311676	1	0	244660375	15	-128	0.0	0	4.2488	51.9145	21.6	51.1	51	0	1	23596	
2017-07-21Z14:11:55.964943	3	0	244660374	15	-128	0.0	0	4.25147	51.9137	292.1	51.1	56	0	1	11313	
2017-07-21Z14:12:01.616807	1	0	244660375	15	-128	0.1	0	4.2488	51.9145	18.1	51.1	2	0	1	65594	
2017-07-21Z14:12:08.825172	1	0	244757000	0	-9	9.8	1	4.24059	51.91423	132.9	13.5	7	0	0	2258	
2017-07-21Z14:12:14.886070	3	0	244660374	15	-128	0.0	0	4.25147	51.91369	291.1	51.1	15	0	1	12849	
2017-07-21Z14:12:17.262557	3	0	235115088	5	-128	0.0	1	4.24843	51.91738	248.1	51.1	16	0	1	84954	
2017-07-21Z14:12:19.965680	1	0	244660375	15	-128	2.0	0	4.24876	51.91444	231.2	51.1	20	0	1	66281	
2017-07-21Z14:12:30.370269	1	0	244660375	15	-128	3.6	0	4.24861	51.91435	223.8	51.1	31	0	1	66672	
2017-07-21Z14:12:36.268390	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	289.6	51.1	37	0	1	115792	
2017-07-21Z14:12:46.098193	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	289.9	51.1	46	0	1	67261	
2017-07-21Z14:12:50.195560	1	0	244757000	0	-25	11.4	1	4.24322	51.9129	123.0	12.3	49	0	0	23600	
2017-07-21Z14:12:56.010678	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	290.3	51.1	56	0	1	50254	
2017-07-21Z14:13:00.517296	1	0	244757000	0	-13	11.5	1	4.24395	51.91263	119.6	12.3	59	0	0	2251	
2017-07-21Z14:13:02.891997	3	0	244757000	0	-12	11.6	1	4.24414	51.91257	120.0	12.2	2	0	0	8256	
2017-07-21Z14:13:05.186734	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	290.9	51.1	5	0	1	23604	
2017-07-21Z14:13:10.675552	1	0	244660375	15	-128	6.8	0	4.24734	51.91364	227.8	51.1	11	0	1	65934	
2017-07-21Z14:13:13.377520	3	0	244757000	0	5	12.0	1	4.24496	51.91228	119.7	12.3	12	0	0	0	
2017-07-21Z14:13:19.932340	1	0	244660375	15	-128	7.1	0	4.24702	51.91344	226.5	51.1	20	0	1	50094	
2017-07-21Z14:13:20.505327	1	0	244757000	0	13	10.5	1	4.24545	51.9121	120.6	12.4	19	0	0	2202	
2017-07-21Z14:13:30.336727	1	0	244660375	15	-128	6.7	0	4.24664	51.91322	227.7	51.1	31	0	1	50092	
2017-07-21Z14:13:38.936158	1	0	244757000	0	-14	8.2	1	4.24648	51.91169	122.3	12.3	38	0	0	2255	
2017-07-21Z14:13:40.000916	3	0	245730000	5	-128	0.0	0	4.24758	51.91653	13.1	51.1	39	0	0	0	
2017-07-21Z14:13:50.240883	1	0	244757000	0	11	7.8	1	4.24707	51.91147	121.0	12.4	49	0	0	2259	
2017-07-21Z14:13:55.977254	1	0	244660374	15	-128	0.0	0	4.25146	51.91371	288.7	51.1	56	0	1	34865	
2017-07-21Z14:14:00.563803	1	0	244757000	0	-9	7.6	1	4.24756	51.91128	122.0	12.3	59	0	0	49587	
2017-07-21Z14:14:01.629153	1	0	244660375	15	-128	8.0	0	4.24531	51.91251	229.0	51.1	2	0	1	32826	
2017-07-21Z14:14:05.232429	1	0	244660374	15	-128	0.0	0	4.25146	51.9137	288.8	51.1	5	0	1	2285	
2017-07-21Z14:14:11.051362	1	0	244660375	15	-128	7.5	0	4.24494	51.91228	226.8	51.1	11	0	1	115631	
2017-07-21Z14:14:14.819310	1	0	244660374	15	-128	0.0	0	4.25146	51.9137	288.4	51.1	15	0	1	83025	
2017-07-21Z14:14:19.241167	1	0	244757000	0	-5	7.5	1	4.24849	51.91095	118.3	12.1	18	0	0	115125	
2017-07-21Z14:14:25.548612	1	0	244660374	15	-128	0.0	0	4.25146	51.9137	287.3	51.1	26	0	1	66490	
2017-07-21Z14:14:29.562891	1	0	244757000	0	16	7.5	1	4.24898	51.91078	119.7	12.3	28	0	0	23608	
2017-07-21Z14:14:30.382435	1	0	244660375	15	-128	5.2	0	4.24428	51.9119	223.8	51.1	31	0	1	33904	
2017-07-21Z14:14:34.971939	1	0	220546000	0	0	9.6	0	4.26905	51.90471	300.6	30.3	34	0	0	66846	
2017-07-21Z14:14:36.280646	1	0	244660374	15	-128	0.0	0	4.25146	51.9137	286.5	51.1	37	0	1	83026	
2017-07-21Z14:14:46.110436	1	0	244660374	15	-128	0.0	0	4.25147	51.9137	286.4	51.1	46	0	1	34493	
2017-07-21Z14:14:50.453232	1	0	244757000	0	7	7.4	1	4.24999	51.9104	122.1	12.3	49	0	0	49587	
2017-07-21Z14:14:51.355560	1	0	244660375	15	-128	3.0	0	4.24389	51.91161	218.8	51.1	52	0	1	100228	
2017-07-21Z14:14:56.023032	1	0	244660374	15	-128	0.0	0	4.25147	51.9137	287.5	51.1	56	0	1	23608	
2017-07-21Z14:15:00.530832	1	0	244757000	0	14	7.4	1	4.25046	51.91022	121.7	12.5	59	0	0	32785	
2017-07-21Z14:15:09.048704	1	0	244757000	0	-11	7.4	1	4.25086	51.91007	122.3	12.3	8	0	0	65871	
2017-07-21Z14:15:14.864970	1	0	244660374	15	-128	0.0	0	4.25148	51.91369	286.2	51.1	15	0	1	66090	
2017-07-21Z14:15:15.601462	1	0	220546000	0	0	9.3	0	4.26658	51.90566	302.7	30.3	16	0	0	2294	
2017-07-21Z14:15:25.515196	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	286.6	51.1	26	0	1	50258	
2017-07-21Z14:15:26.908663	1	0	220546000	0	0	9.3	0	4.26594	51.90592	303.0	30.3	27	0	0	49952	
2017-07-21Z14:15:29.529828	1	0	244757000	0	-11	7.3	1	4.25181	51.90969	123.0	12.4	28	0	0	2269	
2017-07-21Z14:15:30.349066	1	0	244660375	15	-128	1.1	0	4.24357	51.91137	225.0	51.1	31	0	1	23612	
2017-07-21Z14:15:35.017305	1	0	220546000	0	0	9.2	0	4.26548	51.90611	303.1	30.3	35	0	0	49952	
2017-07-21Z14:15:36.247241	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	286.7	51.1	37	0	1	66893	
2017-07-21Z14:15:45.749759	1	0	220546000	0	0	9.1	0	4.26491	51.90635	303.0	30.3	45	0	0	34481	
2017-07-21Z14:15:50.419828	1	0	244757000	0	5	7.4	1	4.25278	51.90929	124.8	12.6	49	0	0	34656	
2017-07-21Z14:15:55.989609	1	0	244660374	15	-128	0.0	0	4.25147	51.91369	287.5	51.1	56	0	1	2265	
2017-07-21Z14:16:05.574810	1	0	220546000	0	0	9.0	0	4.26372	51.90682	302.8	30.3	5	0	0	23616	
2017-07-21Z14:16:11.391054	3	0	244353000	5	12	0.1	0	4.23974	51.91316	254.2	29.9	11	0	0	85978	
2017-07-21Z14:16:16.716124	1	0	220546000	0	0	8.9	0	4.2631	51.90706	302.6	30.3	16	0	0	82720	
2017-07-21Z14:16:25.482082	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	289.2	51.1	26	0	1	33722	
2017-07-21Z14:16:34.984219	1	0	220546000	0	0	8.8	0	4.2621	51.90745	302.5	30.3	34	0	0	34078	
2017-07-21Z14:16:36.292600	3	0	244660374	15	-128	0.0	0	4.25148	51.91371	289.6	51.1	37	0	1	12033	
2017-07-21Z14:16:38.998811	1	0	244757000	0	8	7.3	1	4.25501	51.90837	123.4	12.5	38	0	0	82353	
2017-07-21Z14:16:46.043598	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	290.0	51.1	46	0	1	2265	
2017-07-21Z14:16:56.200832	1	0	220546000	0	0	8.7	0	4.26095	51.90789	302.4	30.3	56	0	0	100409	
